id,Salary_Changes
1230,1
1231,0
1232,0
1233,1
1234,1
1235,0
1236,1
1237,0
1238,0
1239,1
1240,0
1241,1
1242,0
1243,1
1244,0
1245,1
1246,1
1247,1
1248,0
1249,1
1250,0
1251,0
1252,1
1253,0
1254,1
1255,0
1256,0
1257,1
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,1
1265,1
1266,0
1267,1
1268,0
1269,0
1270,0
1271,1
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,0
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,1
1307,1
1308,0
1309,1
1310,0
1311,0
1312,1
1313,0
1314,1
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,1
1324,0
1325,0
1326,1
1327,0
1328,0
1329,0
1330,0
1331,0
1332,1
1333,1
1334,1
1335,1
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,1
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,1
1350,0
1351,0
1352,1
1353,0
1354,1
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,1
1364,0
1365,0
1366,1
1367,1
1368,0
1369,1
1370,0
1371,1
1372,1
1373,1
1374,0
1375,1
1376,0
1377,0
1378,1
1379,0
1380,0
1381,0
1382,1
1383,0
1384,1
1385,0
1386,1
1387,1
1388,0
1389,0
1390,0
1391,0
1392,0
1393,1
1394,1
1395,0
1396,1
1397,0
1398,1
1399,1
1400,0
1401,0
1402,0
1403,0
1404,0
1405,1
1406,0
1407,0
1408,1
1409,0
1410,1
1411,0
1412,1
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,1
1423,0
1424,1
1425,1
1426,1
1427,0
1428,0
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,0
1436,1
1437,0
1438,0
1439,1
1440,1
1441,0
1442,1
1443,0
1444,1
1445,1
1446,0
1447,1
1448,1
1449,1
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,0
1457,1
1458,0
1459,0
1460,0
1461,0
1462,1
1463,1
1464,0
1465,1
1466,1
1467,0
1468,0
1469,1
1470,1
1471,1
1472,0
1473,1
1474,0
1475,1
1476,0
1477,0
1478,0
1479,1
1480,1
1481,1
1482,0
1483,1
1484,0
1485,0
1486,0
1487,1
1488,0
1489,0
1490,0
1491,1
1492,1
1493,0
1494,1
1495,0
1496,0
1497,0
1498,1
1499,0
1500,0
1501,0
1502,0
1503,1
1504,1
1505,0
1506,0
1507,0
1508,0
1509,0
1510,1
1511,0
1512,1
1513,1
1514,0
1515,0
1516,1
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,1
1524,0
1525,0
1526,1
1527,1
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,1
1535,0
1536,1
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,1
1546,0
1547,1
1548,0
1549,1
1550,0
1551,0
1552,0
1553,0
1554,1
1555,0
1556,1
1557,1
1558,0
1559,0
1560,0
1561,0
1562,1
1563,1
1564,1
1565,1
1566,0
1567,1
1568,1
1569,0
1570,0
1571,1
1572,0
1573,0
1574,1
1575,0
1576,0
1577,0
1578,0
1579,0
1580,1
1581,1
1582,0
1583,0
1584,1
1585,0
1586,0
1587,0
1588,1
1589,0
1590,0
1591,1
1592,1
1593,0
1594,1
1595,1
1596,0
1597,0
1598,1
1599,0
1600,0
1601,0
1602,0
1603,1
1604,1
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,1
1614,0
1615,1
1616,0
1617,0
1618,0
1619,1
1620,1
1621,0
1622,0
1623,0
1624,0
1625,1
1626,0
1627,0
1628,1
1629,0
1630,0
1631,0
1632,0
1633,1
1634,0
1635,0
1636,1
1637,1
1638,0
1639,0
1640,1
1641,1
1642,0
1643,0
1644,1
1645,1
1646,0
1647,0
1648,1
1649,0
1650,0
1651,1
1652,0
1653,0
1654,0
1655,0
1656,1
1657,0
1658,1
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,1
1667,1
1668,1
1669,0
1670,0
1671,0
1672,1
1673,0
1674,0
1675,1
1676,0
1677,1
1678,0
1679,0
1680,1
1681,0
1682,0
1683,0
1684,1
1685,0
1686,1
1687,1
1688,0
1689,0
1690,0
1691,0
1692,1
1693,0
1694,1
1695,1
1696,1
1697,1
1698,1
1699,0
1700,0
1701,0
1702,0
1703,1
1704,0
1705,1
1706,1
1707,0
1708,1
1709,1
1710,0
1711,1
1712,1
1713,0
1714,1
1715,0
1716,0
1717,1
1718,0
1719,0
1720,1
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,1
1729,0
1730,1
1731,0
1732,0
1733,1
1734,0
1735,0
1736,1
1737,1
1738,0
1739,0
1740,1
1741,0
1742,1
1743,1
1744,1
1745,0
1746,1
1747,0
1748,1
1749,0
1750,0
1751,1
1752,1
1753,0
1754,0
1755,1
1756,0
1757,0
1758,1
1759,1
1760,0
1761,0
1762,0
1763,1
1764,1
1765,0
1766,0
1767,0
1768,0
1769,1
1770,0
1771,1
1772,0
1773,1
1774,1
1775,0
1776,0
1777,0
1778,1
1779,1
1780,1
1781,0
1782,0
1783,1
1784,0
1785,1
1786,0
1787,1
1788,0
1789,1
1790,0
1791,1
1792,0
1793,1
1794,0
1795,0
1796,0
1797,1
1798,0
1799,1
1800,0
1801,1
1802,0
1803,1
1804,1
1805,0
1806,0
1807,0
1808,0
1809,1
1810,0
1811,0
1812,0
1813,1
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,1
1827,0
1828,1
1829,1
1830,1
1831,1
1832,1
1833,1
1834,0
1835,0
1836,0
1837,0
1838,1
1839,1
1840,0
1841,0
1842,1
1843,1
1844,0
1845,0
1846,1
1847,1
1848,0
1849,0
1850,0
1851,1
1852,0
1853,1
1854,0
1855,0
1856,0
1857,0
1858,0
1859,1
1860,1
1861,1
1862,1
1863,0
1864,1
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,1
1875,1
1876,0
1877,1
1878,1
1879,0
1880,0
1881,1
1882,0
1883,1
1884,0
1885,0
1886,1
1887,1
1888,0
1889,0
1890,1
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,0
1898,1
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,1
1914,0
1915,0
1916,1
1917,0
1918,0
1919,0
1920,0
1921,1
1922,0
1923,1
1924,0
1925,1
1926,1
1927,0
1928,0
1929,0
1930,0
1931,1
1932,1
1933,1
1934,0
1935,1
1936,0
1937,1
1938,0
1939,0
1940,0
1941,0
1942,1
1943,0
1944,1
1945,0
1946,1
1947,1
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,1
1960,0
1961,1
1962,1
1963,0
1964,0
1965,1
1966,0
1967,0
1968,1
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,1
1985,0
1986,1
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,1
1994,1
1995,0
1996,0
1997,0
1998,1
1999,1
